    Step    Atoms         KinEng            CPU         Volume 
  150001     1005  2.3338009e-06              0          0.011 
  210501     1005  1.3881395e-06  7.7292259e-06      840.47342          0.011 
  211000     1005  1.4397728e-06  8.0097465e-06      833.36831          0.011 
  211001     1005  1.4398687e-06  8.0102664e-06      833.35407          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  211001     1005  1.4398687e-06  8.0102664e-06      840.47342          0.011 
  211501     1005  1.4837547e-06   8.248044e-06      833.35401          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  211501     1005  1.4837547e-06   8.248044e-06      840.47342          0.011 
  212000     1005  1.5190518e-06  8.4394757e-06      833.36819          0.011 
  212001     1005   1.519114e-06  8.4398115e-06      833.35395          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  212001     1005   1.519114e-06  8.4398115e-06      840.47342          0.011 
  212501     1005   1.545821e-06  8.5830574e-06      833.35389          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  212501     1005   1.545821e-06  8.5830574e-06      840.47342          0.011 
  213000     1005  1.5633486e-06  8.6760895e-06      833.36807          0.011 
  213001     1005  1.5633745e-06  8.6762249e-06      833.35383          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  213001     1005  1.5633745e-06  8.6762249e-06      840.47342          0.011 
  213501     1005  1.5716463e-06  8.7181245e-06      833.35378          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  213501     1005  1.5716463e-06  8.7181245e-06      840.47342          0.011 
  214000     1005  1.5704575e-06  8.7084532e-06      833.36797          0.011 
  214001     1005  1.5704458e-06  8.7083821e-06      833.35373          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  214001     1005  1.5704458e-06  8.7083821e-06      840.47342          0.011 
  214501     1005  1.5598396e-06  8.6470889e-06      833.35369          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  214501     1005  1.5598396e-06  8.6470889e-06      840.47342          0.011 
  215000     1005  1.5398805e-06  8.5354281e-06      833.36789          0.011 
  215001     1005  1.5398314e-06  8.5351544e-06      833.35365          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  215001     1005  1.5398314e-06  8.5351544e-06      840.47342          0.011 
  215501     1005  1.5108633e-06  8.3738393e-06      833.35361          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  215501     1005  1.5108633e-06  8.3738393e-06      840.47342          0.011 
  216000     1005  1.4732815e-06  8.1656776e-06      833.36781          0.011 
  216001     1005  1.4731976e-06  8.1652148e-06      833.35357          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  216001     1005  1.4731976e-06  8.1652148e-06      840.47342          0.011 
  216501     1005  1.4272133e-06  7.9119207e-06      833.35354          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  216501     1005  1.4272133e-06  7.9119207e-06      840.47342          0.011 
  217000     1005  1.4644077e-06  7.5541523e-06      833.36776          0.011 
  217001     1005  1.4645861e-06   7.553328e-06      833.35352          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  217001     1005  1.4645861e-06   7.553328e-06      840.47342          0.011 
  217501     1005  1.4634822e-06  7.1827055e-06      833.35349          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  217501     1005  1.4634822e-06  7.1827055e-06      840.47342          0.011 
  218000     1005  1.3074195e-06  6.8709071e-06      833.36771          0.011 
  218001     1005  1.3071092e-06  6.8702522e-06      833.35347          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  218001     1005  1.3071092e-06  6.8702522e-06      840.47342          0.011 
  218501     1005  1.2123482e-06   6.486105e-06      833.35346          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  218501     1005  1.2123482e-06   6.486105e-06      840.47342          0.011 
  219000     1005  1.1833038e-06  6.0309323e-06      833.36769          0.011 
  219001     1005  1.1832092e-06  6.0300235e-06      833.35345          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  219001     1005  1.1832092e-06  6.0300235e-06      840.47342          0.011 
  219501     1005  1.0946837e-06  5.5914767e-06      833.35344          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  219501     1005  1.0946837e-06  5.5914767e-06      840.47342          0.011 
  220000     1005  9.7459835e-07   5.157703e-06      833.36767          0.011 
  220001     1005  9.7438792e-07  5.1568023e-06      833.35343          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  220001     1005  9.7438792e-07  5.1568023e-06      840.47342          0.011 
  220501     1005  8.9011495e-07  4.6886064e-06      833.35343          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  220501     1005  8.9011495e-07  4.6886064e-06      840.47342          0.011 
  221000     1005   8.145496e-07  4.2126158e-06      833.36767          0.011 
  221001     1005  8.1437385e-07  4.2116785e-06      833.35343          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  221001     1005  8.1437385e-07  4.2116785e-06      840.47342          0.011 
  221501     1005  7.1521316e-07  3.7527257e-06      833.35342          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  221501     1005  7.1521316e-07  3.7527257e-06      840.47342          0.011 
  222000     1005  6.1757114e-07  3.3029218e-06      833.36766          0.011 
  222001     1005  6.1739405e-07  3.3020213e-06      833.35342          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  222001     1005  6.1739405e-07  3.3020213e-06      840.47342          0.011 
  222501     1005  5.3572206e-07  2.8560901e-06      833.35342          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  222501     1005  5.3572206e-07  2.8560901e-06      840.47342          0.011 
  223000     1005  4.5514062e-07  2.4318996e-06      833.36766          0.011 
  223001     1005  4.5497351e-07  2.4310783e-06      833.35342          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  223001     1005  4.5497351e-07  2.4310783e-06      840.47342          0.011 
  223501     1005  3.7203927e-07  2.0345477e-06      833.35342          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  223501     1005  3.7203927e-07  2.0345477e-06      840.47342          0.011 
  224000     1005  2.9803805e-07  1.6654312e-06      833.36766          0.011 
  224001     1005    2.97901e-07  1.6647198e-06      833.35342          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  224001     1005    2.97901e-07  1.6647198e-06      840.47342          0.011 
  224501     1005  2.3313842e-07   1.326249e-06      833.35342          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  224501     1005  2.3313842e-07   1.326249e-06      840.47342          0.011 
  225000     1005   1.735227e-07  1.0270621e-06      833.36766          0.011 
  225001     1005  1.7340887e-07  1.0265034e-06      833.35342          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  225001     1005  1.7340887e-07  1.0265034e-06      840.47342          0.011 
  225501     1005  1.2086599e-07  7.6804044e-07      833.35341          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  225501     1005  1.2086599e-07  7.6804044e-07      840.47342          0.011 
  226000     1005  7.8299142e-08  5.5292301e-07      833.36765          0.011 
  226001     1005  7.8223404e-08  5.5253704e-07      833.35341          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  226001     1005  7.8223404e-08  5.5253704e-07      840.47342          0.011 
  226501     1005  4.4763226e-08   3.833439e-07       833.3534          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  226501     1005  4.4763226e-08   3.833439e-07      840.47342          0.011 
  227000     1005  2.0343776e-08  2.6298449e-07      833.36763          0.011 
  227001     1005  2.0304533e-08   2.627926e-07      833.35339          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  227001     1005  2.0304533e-08   2.627926e-07      840.47342          0.011 
  227501     1005  5.7830921e-09  1.9185235e-07      833.35339          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  227501     1005  5.7830921e-09  1.9185235e-07      840.47342          0.011 
  228000     1005  1.3215466e-09  1.7134958e-07      833.36762          0.011 
  228001     1005  1.3225184e-09  1.7135931e-07      833.35338          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  228001     1005  1.3225184e-09  1.7135931e-07      840.47342          0.011 
  228501     1005  6.6242102e-09  2.0175553e-07      833.35337          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  228501     1005  6.6242102e-09  2.0175553e-07      840.47342          0.011 
  229000     1005  2.1009129e-08  2.8285835e-07       833.3676          0.011 
  229001     1005  2.1047273e-08  2.8307105e-07      833.35336          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  229001     1005  2.1047273e-08  2.8307105e-07      840.47342          0.011 
  229501     1005  4.4877913e-08   4.139602e-07      833.35335          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  229501     1005  4.4877913e-08   4.139602e-07      840.47342          0.011 
  230000     1005  7.7566089e-08  5.9262115e-07      833.36759          0.011 
  230001     1005   7.763992e-08   5.930264e-07      833.35335          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  230001     1005   7.763992e-08   5.930264e-07      840.47342          0.011 
  230501     1005   1.186611e-07  8.1835522e-07      833.35334          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  230501     1005   1.186611e-07  8.1835522e-07      840.47342          0.011 
  231000     1005  1.6777534e-07    1.08638e-06      833.36757          0.011 
  231001     1005  1.6788159e-07  1.0869585e-06      833.35333          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  231001     1005  1.6788159e-07  1.0869585e-06      840.47342          0.011 
  231501     1005  2.2451215e-07  1.3958357e-06      833.35332          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  231501     1005  2.2451215e-07  1.3958357e-06      840.47342          0.011 
  232000     1005  2.8766064e-07  1.7406878e-06      833.36755          0.011 
  232001     1005  2.8779358e-07  1.7414129e-06      833.35331          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  232001     1005  2.8779358e-07  1.7414129e-06      840.47342          0.011 
  232501     1005  3.5714112e-07  2.1194844e-06      833.35329          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  232501     1005  3.5714112e-07  2.1194844e-06      840.47342          0.011 
  233000     1005  4.3149097e-07  2.5248196e-06      833.36752          0.011 
  233001     1005  4.3164456e-07   2.525657e-06      833.35328          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  233001     1005  4.3164456e-07   2.525657e-06      840.47342          0.011 
  233501     1005  5.1038045e-07  2.9551575e-06      833.35327          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  233501     1005  5.1038045e-07  2.9551575e-06      840.47342          0.011 
  234000     1005  5.9231104e-07  3.4019463e-06       833.3675          0.011 
  234001     1005  5.9247802e-07  3.4028565e-06      833.35326          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  234001     1005  5.9247802e-07  3.4028565e-06      840.47342          0.011 
  234501     1005  6.7692125e-07  3.8634682e-06      833.35325          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  234501     1005  6.7692125e-07  3.8634682e-06      840.47342          0.011 
  235000     1005  7.6251015e-07  4.3305962e-06      833.36748          0.011 
  235001     1005  7.6268241e-07  4.3315362e-06      833.35324          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  235001     1005  7.6268241e-07  4.3315362e-06      840.47342          0.011 
  235501     1005  8.4874386e-07  4.8014799e-06      833.35322          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  235501     1005  8.4874386e-07  4.8014799e-06      840.47342          0.011 
  236000     1005  9.3391787e-07  5.2667618e-06      833.36745          0.011 
  236001     1005  9.3408724e-07  5.2676869e-06      833.35321          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  236001     1005  9.3408724e-07  5.2676869e-06      840.47342          0.011 
  236501     1005  1.0176613e-06  5.7245958e-06       833.3532          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  236501     1005  1.0176613e-06  5.7245958e-06      840.47342          0.011 
  237000     1005  1.0982989e-06  6.1658717e-06      833.36743          0.011 
  237001     1005  1.0984571e-06  6.1667378e-06      833.35319          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  237001     1005  1.0984571e-06  6.1667378e-06      840.47342          0.011 
  237501     1005  1.1755079e-06  6.5887967e-06      833.35318          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  237501     1005  1.1755079e-06  6.5887967e-06      840.47342          0.011 
  238000     1005  1.2477492e-06   6.984929e-06       833.3674          0.011 
  238001     1005  1.2478888e-06  6.9856946e-06      833.35316          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  238001     1005  1.2478888e-06  6.9856946e-06      840.47342          0.011 
  238501     1005  1.3147059e-06  7.3526566e-06      833.35315          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  238501     1005  1.3147059e-06  7.3526566e-06      840.47342          0.011 
  239000     1005   1.375046e-06  7.6846211e-06      833.36738          0.011 
  239001     1005  1.3751601e-06  7.6852493e-06      833.35314          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  239001     1005  1.3751601e-06  7.6852493e-06      840.47342          0.011 
  239501     1005  1.4285194e-06  7.9794504e-06      833.35312          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  239501     1005  1.4285194e-06  7.9794504e-06      840.47342          0.011 
  240000     1005  1.4740586e-06  8.2312399e-06      833.36735          0.011 
  240001     1005  1.4741418e-06  8.2317006e-06      833.35311          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  240001     1005  1.4741418e-06  8.2317006e-06      840.47342          0.011 
  240501     1005  1.5116521e-06   8.438831e-06       833.3531          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  240501     1005  1.5116521e-06   8.438831e-06      840.47342          0.011 
  241000     1005  1.5401402e-06  8.5983219e-06      833.36733          0.011 
  241001     1005  1.5401879e-06   8.598593e-06      833.35309          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  241001     1005  1.5401879e-06   8.598593e-06      840.47342          0.011 
  241501     1005  1.5596153e-06  8.7089227e-06      833.35308          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  241501     1005  1.5596153e-06  8.7089227e-06      840.47342          0.011 
  242000     1005   1.569866e-06  8.7682858e-06       833.3673          0.011 
  242001     1005   1.569877e-06  8.7683536e-06      833.35306          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  242001     1005   1.569877e-06  8.7683536e-06      840.47342          0.011 
  242501     1005  1.5706256e-06  8.7763586e-06      833.35305          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  242501     1005  1.5706256e-06  8.7763586e-06      840.47342          0.011 
  243000     1005  1.5620106e-06  8.7328855e-06      833.36728          0.011 
  243001     1005  1.5619839e-06  8.7327471e-06      833.35304          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  243001     1005  1.5619839e-06  8.7327471e-06      840.47342          0.011 
  243501     1005  1.5439807e-06  8.6381265e-06      833.35303          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  243501     1005  1.5439807e-06  8.6381265e-06      840.47342          0.011 
  244000     1005  1.5169556e-06  8.4939718e-06      833.36726          0.011 
  244001     1005  1.5168926e-06   8.493634e-06      833.35302          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  244001     1005  1.5168926e-06   8.493634e-06      840.47342          0.011 
  244501     1005  1.5563874e-06  8.2469398e-06      833.35301          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  244501     1005  1.5563874e-06  8.2469398e-06      840.47342          0.011 
  245000     1005  1.5745594e-06  7.9679129e-06      833.36724          0.011 
  245001     1005  1.5743909e-06  7.9674352e-06        833.353          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  245001     1005  1.5743909e-06  7.9674352e-06      840.47342          0.011 
  245501     1005  1.4442883e-06  7.7349557e-06      833.35299          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  245501     1005  1.4442883e-06  7.7349557e-06      840.47342          0.011 
  246000     1005  1.3677661e-06    7.42449e-06      833.36722          0.011 
  246001     1005  1.3677113e-06  7.4237556e-06      833.35298          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  246001     1005  1.3677113e-06  7.4237556e-06      840.47342          0.011 
  246501     1005  1.3445835e-06   7.035423e-06      833.35297          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  246501     1005  1.3445835e-06   7.035423e-06      840.47342          0.011 
  247000     1005  1.2630597e-06  6.6524108e-06       833.3672          0.011 
  247001     1005  1.2628407e-06  6.6516478e-06      833.35296          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  247001     1005  1.2628407e-06  6.6516478e-06      840.47342          0.011 
  247501     1005  1.1575129e-06  6.2536857e-06      833.35295          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  247501     1005  1.1575129e-06  6.2536857e-06      840.47342          0.011 
  248000     1005   1.082827e-06  5.8115678e-06      833.36719          0.011 
  248001     1005  1.0826914e-06   5.810652e-06      833.35295          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  248001     1005  1.0826914e-06   5.810652e-06      840.47342          0.011 
  248501     1005  1.0055478e-06  5.3512536e-06      833.35294          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  248501     1005  1.0055478e-06  5.3512536e-06      840.47342          0.011 
  249000     1005  9.0742694e-07   4.894978e-06      833.36717          0.011 
  249001     1005  9.0722597e-07  4.8940586e-06      833.35293          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  249001     1005  9.0722597e-07  4.8940586e-06      840.47342          0.011 
  249501     1005  8.1304012e-07   4.428435e-06      833.35293          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  249501     1005  8.1304012e-07   4.428435e-06      840.47342          0.011 
  250000     1005  7.2825614e-07  3.9582463e-06      833.36716          0.011 
  250001     1005  7.2808491e-07  3.9573099e-06      833.35292          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  250001     1005  7.2808491e-07  3.9573099e-06      840.47342          0.011 
  250501     1005  6.3922061e-07   3.496039e-06      833.35291          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  250501     1005  6.3922061e-07   3.496039e-06      840.47342          0.011 
  251000     1005  5.4959315e-07  3.0497141e-06      833.36715          0.011 
  251001     1005  5.4941975e-07  3.0488328e-06      833.35291          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  251001     1005  5.4941975e-07  3.0488328e-06      840.47342          0.011 
  251501     1005  4.6678372e-07  2.6162713e-06       833.3529          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  251501     1005  4.6678372e-07  2.6162713e-06      840.47342          0.011 
  252000     1005  3.8926742e-07  2.2065067e-06      833.36714          0.011 
  252001     1005   3.891145e-07  2.2057129e-06       833.3529          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  252001     1005   3.891145e-07  2.2057129e-06      840.47342          0.011 
  252501     1005   3.146191e-07  1.8238966e-06       833.3529          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  252501     1005   3.146191e-07  1.8238966e-06      840.47342          0.011 
  253000     1005  2.4682594e-07   1.474308e-06      833.36713          0.011 
  253001     1005  2.4669815e-07   1.473641e-06      833.35289          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  253001     1005  2.4669815e-07   1.473641e-06      840.47342          0.011 
  253501     1005  1.8666924e-07  1.1587215e-06      833.35289          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  253501     1005  1.8666924e-07  1.1587215e-06      840.47342          0.011 
  254000     1005  1.3390026e-07  8.8434683e-07      833.36713          0.011 
  254001     1005  1.3380192e-07  8.8383927e-07      833.35289          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  254001     1005  1.3380192e-07  8.8383927e-07      840.47342          0.011 
  254501     1005  8.8924819e-08  6.5207577e-07      833.35288          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  254501     1005  8.8924819e-08  6.5207577e-07      840.47342          0.011 
  255000     1005  5.3211101e-08  4.6606148e-07      833.36712          0.011 
  255001     1005  5.3148728e-08  4.6573573e-07      833.35288          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  255001     1005  5.3148728e-08  4.6573573e-07      840.47342          0.011 
  255501     1005  2.6572254e-08  3.2718956e-07      833.35288          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  255501     1005  2.6572254e-08  3.2718956e-07      840.47342          0.011 
  256000     1005  9.3867046e-09  2.3825122e-07      833.36712          0.011 
  256001     1005  9.3618969e-09  2.3812313e-07      833.35288          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  256001     1005  9.3618969e-09  2.3812313e-07      840.47342          0.011 
  256501     1005  1.8696493e-09  1.9942983e-07      833.35287          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  256501     1005  1.8696493e-09  1.9942983e-07      840.47342          0.011 
  257000     1005    4.07997e-09  2.1149325e-07      833.36711          0.011 
  257001     1005  4.0937448e-09  2.1156852e-07      833.35287          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  257001     1005  4.0937448e-09  2.1156852e-07      840.47342          0.011 
  257501     1005  1.5442781e-08  2.7475811e-07      833.35287          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  257501     1005  1.5442781e-08  2.7475811e-07      840.47342          0.011 
  258000     1005  3.5961104e-08  3.8772889e-07      833.36711          0.011 
  258001     1005  3.6011507e-08  3.8800442e-07      833.35287          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  258001     1005  3.6011507e-08  3.8800442e-07      840.47342          0.011 
  258501     1005  6.5560952e-08  5.4992909e-07      833.35287          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  258501     1005  6.5560952e-08  5.4992909e-07      840.47342          0.011 
  259000     1005  1.0333269e-07  7.5836694e-07      833.36711          0.011 
  259001     1005  1.0341666e-07  7.5882995e-07      833.35287          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  259001     1005  1.0341666e-07  7.5882995e-07      840.47342          0.011 
  259501     1005  1.4945334e-07  1.0119568e-06      833.35287          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  259501     1005  1.4945334e-07  1.0119568e-06      840.47342          0.011 
  260000     1005  2.0297712e-07  1.3056837e-06      833.36712          0.011 
  260001     1005  2.0309143e-07  1.3063115e-06      833.35288          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  260001     1005  2.0309143e-07  1.3063115e-06      840.47342          0.011 
  260501     1005  2.6350595e-07  1.6385381e-06      833.35288          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  260501     1005  2.6350595e-07  1.6385381e-06      840.47342          0.011 
  261000     1005  3.3002169e-07  2.0037782e-06      833.36712          0.011 
  261001     1005  3.3016084e-07  2.0045411e-06      833.35288          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  261001     1005  3.3016084e-07  2.0045411e-06      840.47342          0.011 
  261501     1005  4.0226792e-07  2.3999636e-06      833.35288          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  261501     1005  4.0226792e-07  2.3999636e-06      840.47342          0.011 
  262000     1005  4.7872072e-07  2.8192985e-06      833.36713          0.011 
  262001     1005  4.7887798e-07  2.8201604e-06      833.35288          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  262001     1005  4.7887798e-07  2.8201604e-06      840.47342          0.011 
  262501     1005  5.5915341e-07  3.2600683e-06      833.35289          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  262501     1005  5.5915341e-07  3.2600683e-06      840.47342          0.011 
  263000     1005  6.4198564e-07  3.7134996e-06      833.36713          0.011 
  263001     1005  6.4215379e-07  3.7144193e-06      833.35289          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  263001     1005  6.4215379e-07  3.7144193e-06      840.47342          0.011 
  263501     1005  7.2687208e-07  4.1777938e-06      833.35289          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  263501     1005  7.2687208e-07  4.1777938e-06      840.47342          0.011 
  264000     1005   8.121282e-07  4.6436975e-06      833.36714          0.011 
  264001     1005   8.122992e-07   4.644631e-06       833.3529          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  264001     1005   8.122992e-07   4.644631e-06      840.47342          0.011 
  264501     1005   8.974356e-07  5.1093138e-06       833.3529          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  264501     1005   8.974356e-07  5.1093138e-06      840.47342          0.011 
  265000     1005  9.8109393e-07  5.5653463e-06      833.36715          0.011 
  265001     1005   9.812597e-07  5.5662489e-06      833.35291          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  265001     1005   9.812597e-07  5.5662489e-06      840.47342          0.011 
  265501     1005   1.062768e-06  6.0099293e-06      833.35291          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  265501     1005   1.062768e-06  6.0099293e-06      840.47342          0.011 
  266000     1005  1.1408248e-06  6.4341654e-06      833.36716          0.011 
  266001     1005  1.1409774e-06  6.4349936e-06      833.35292          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  266001     1005  1.1409774e-06  6.4349936e-06      840.47342          0.011 
  266501     1005  1.2149574e-06  6.8362934e-06      833.35292          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  266501     1005  1.2149574e-06  6.8362934e-06      840.47342          0.011 
  267000     1005  1.2836758e-06  7.2082532e-06      833.36717          0.011 
  267001     1005  1.2838079e-06   7.208967e-06      833.35293          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  267001     1005  1.2838079e-06   7.208967e-06      840.47342          0.011 
  267501     1005  1.3467006e-06  7.5484891e-06      833.35293          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  267501     1005  1.3467006e-06  7.5484891e-06      840.47342          0.011 
  268000     1005  1.4027626e-06  7.8501671e-06      833.36718          0.011 
  268001     1005  1.4028678e-06   7.850732e-06      833.35294          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  268001     1005  1.4028678e-06   7.850732e-06      840.47342          0.011 
  268501     1005  1.4516314e-06  8.1120173e-06      833.35294          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  268501     1005  1.4516314e-06  8.1120173e-06      840.47342          0.011 
  269000     1005   1.492291e-06  8.3287899e-06      833.36719          0.011 
  269001     1005   1.492364e-06  8.3291786e-06      833.35295          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  269001     1005   1.492364e-06  8.3291786e-06      840.47342          0.011 
  269501     1005  1.5246431e-06  8.4995335e-06      833.35296          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  269501     1005  1.5246431e-06  8.4995335e-06      840.47342          0.011 
  270000     1005  1.5479501e-06  8.6208608e-06       833.3672          0.011 
  270001     1005  1.5479877e-06  8.6210541e-06      833.35296          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  270001     1005  1.5479877e-06  8.6210541e-06      840.47342          0.011 
  270501     1005    1.56216e-06  8.6922273e-06      833.35297          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  270501     1005    1.56216e-06  8.6922273e-06      840.47342          0.011 
  271000     1005  1.5669952e-06   8.712205e-06      833.36721          0.011 
  271001     1005  1.5669955e-06  8.7121936e-06      833.35297          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  271001     1005  1.5669955e-06  8.7121936e-06      840.47342          0.011 
  271501     1005  1.5624622e-06  8.6806781e-06      833.35298          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  271501     1005  1.5624622e-06  8.6806781e-06      840.47342          0.011 
  272000     1005  1.5484847e-06  8.5983917e-06      833.36722          0.011 
  272001     1005  1.5484473e-06  8.5981764e-06      833.35298          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  272001     1005  1.5484473e-06  8.5981764e-06      840.47342          0.011 
